order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
6237437720,29950,2023-08-26 07:17:00,2023-08-26 07:29:00,12,1.37,Slightly Delayed,Traffic
2719670578,75330,2024-09-04 10:02:00,2024-09-04 10:21:00,19,4.73,Significantly Delayed,Traffic
2748681349,464,2024-05-15 05:53:00,2024-05-15 05:58:00,5,2.99,On Time,Traffic
9851618724,73930,2023-10-03 18:16:00,2023-10-03 18:22:00,6,4.91,Slightly Delayed,Traffic
7013533376,53934,2023-12-08 14:15:00,2023-12-08 14:11:00,-4,0.78,On Time,
9727047029,92601,2024-01-04 02:12:00,2024-01-04 02:13:00,1,3.34,On Time,Traffic
1191540022,72969,2024-09-15 00:26:00,2024-09-15 00:37:00,11,1.82,Slightly Delayed,Traffic
5733572517,33195,2024-08-05 00:21:00,2024-08-05 00:35:00,14,3.48,Slightly Delayed,Traffic
9647928644,25971,2023-05-19 13:58:00,2023-05-19 13:57:00,-1,0.9,On Time,
9696598689,54430,2023-08-24 18:25:00,2023-08-24 18:33:00,8,4.6,Slightly Delayed,Traffic
1091207520,29429,2024-10-05 19:12:00,2024-10-05 19:12:00,0,2.76,On Time,
7995971909,92899,2023-05-08 18:29:00,2023-05-08 18:57:00,28,4.25,Significantly Delayed,Traffic
6077755741,40233,2023-07-20 23:41:00,2023-07-20 23:50:00,9,2.49,Slightly Delayed,Traffic
1240745644,53221,2023-05-20 12:10:00,2023-05-20 12:06:00,-4,1.14,On Time,
1397810713,11268,2023-12-09 14:55:00,2023-12-09 14:53:00,-2,1.6,On Time,
5149614189,10265,2023-07-24 15:04:00,2023-07-24 15:19:00,15,3.96,Slightly Delayed,Traffic
7453349798,63046,2023-08-10 14:10:00,2023-08-10 14:06:00,-4,4.58,On Time,
7570986632,55977,2023-05-17 11:18:00,2023-05-17 11:17:00,-1,3.33,On Time,
5292931220,1662,2023-11-25 03:12:00,2023-11-25 03:14:00,2,4.37,On Time,Traffic
2654499230,38789,2023-06-10 18:01:00,2023-06-10 17:59:00,-2,1.81,On Time,
2327587597,44056,2024-06-29 17:44:00,2024-06-29 17:39:00,-5,4.1,On Time,
5852189277,95197,2024-10-13 14:27:00,2024-10-13 14:22:00,-5,0.98,On Time,
8943211530,24417,2023-09-23 18:28:00,2023-09-23 18:32:00,4,2.35,On Time,Traffic
3305649506,404,2023-11-15 00:45:00,2023-11-15 00:45:00,0,2.21,On Time,
538997323,68926,2023-04-17 03:45:00,2023-04-17 03:48:00,3,1.9,On Time,Traffic
2966187610,28872,2023-04-13 01:22:00,2023-04-13 01:31:00,9,3.73,Slightly Delayed,Traffic
866693541,47194,2024-06-24 19:32:00,2024-06-24 19:30:00,-2,3.94,On Time,
440721658,90194,2023-05-05 10:23:00,2023-05-05 10:28:00,5,2.99,On Time,Traffic
2084323012,79429,2024-06-03 13:29:00,2024-06-03 13:24:00,-5,4.6,On Time,
4876314410,99870,2024-11-01 07:15:00,2024-11-01 07:19:00,4,1.84,On Time,Traffic
2401282648,38150,2023-08-10 20:59:00,2023-08-10 21:04:00,5,1.05,On Time,Traffic
2117291471,73647,2023-06-21 15:46:00,2023-06-21 15:49:00,3,1.95,On Time,Traffic
5455295163,70293,2024-08-25 11:37:00,2024-08-25 11:55:00,18,0.59,Significantly Delayed,Traffic
3219761206,25134,2024-07-14 13:17:00,2024-07-14 13:18:00,1,2.6,On Time,Traffic
7423918026,14790,2024-04-27 10:09:00,2024-04-27 10:07:00,-2,0.97,On Time,
1793817443,53816,2023-11-15 00:04:00,2023-11-15 00:14:00,10,2.48,Slightly Delayed,Traffic
2644609220,43073,2024-05-22 08:03:00,2024-05-22 07:59:00,-4,1.16,On Time,
1353492780,38772,2024-03-06 16:40:00,2024-03-06 16:40:00,0,1.28,On Time,
1230061693,32382,2023-06-15 18:39:00,2023-06-15 18:40:00,1,2.85,On Time,Traffic
6299572675,51388,2023-08-17 19:01:00,2023-08-17 19:14:00,13,1.63,Slightly Delayed,Traffic
5956863364,6378,2024-02-20 23:47:00,2024-02-20 23:55:00,8,3.25,Slightly Delayed,Traffic
6788884093,53748,2024-10-06 20:13:00,2024-10-06 20:16:00,3,1.02,On Time,Traffic
6120799223,7467,2024-01-14 01:05:00,2024-01-14 01:18:00,13,4.14,Slightly Delayed,Traffic
3892854030,14424,2024-02-08 04:18:00,2024-02-08 04:18:00,0,3.22,On Time,
1883324334,36776,2024-07-27 04:43:00,2024-07-27 04:44:00,1,4.39,On Time,Traffic
4541530278,9182,2024-04-05 02:29:00,2024-04-05 02:51:00,22,4.13,Significantly Delayed,Traffic
8807380767,62692,2023-04-22 21:53:00,2023-04-22 21:57:00,4,2.17,On Time,Traffic
5865396281,95971,2024-02-06 02:27:00,2024-02-06 02:57:00,30,1.04,Significantly Delayed,Traffic
340451825,47152,2024-09-25 19:33:00,2024-09-25 19:31:00,-2,3.79,On Time,
3327784606,19928,2024-01-11 07:52:00,2024-01-11 07:56:00,4,1.91,On Time,Traffic
5990129875,94600,2024-07-13 09:01:00,2024-07-13 09:16:00,15,2.82,Slightly Delayed,Traffic
8808930721,29750,2023-10-21 21:39:00,2023-10-21 21:37:00,-2,2.36,On Time,
8116880443,19975,2023-07-23 01:57:00,2023-07-23 01:55:00,-2,2.35,On Time,
9933926720,87199,2023-08-17 05:30:00,2023-08-17 05:29:00,-1,3.62,On Time,
776562418,38320,2024-09-08 22:15:00,2024-09-08 22:19:00,4,3.05,On Time,Traffic
6105793582,46350,2023-04-13 01:38:00,2023-04-13 01:50:00,12,1.91,Slightly Delayed,Traffic
9247779866,5188,2024-10-24 03:02:00,2024-10-24 03:16:00,14,2.75,Slightly Delayed,Traffic
5456672526,21356,2024-09-23 18:05:00,2024-09-23 18:10:00,5,3.99,On Time,Traffic
6676994910,79068,2023-11-28 22:41:00,2023-11-28 22:44:00,3,4.47,On Time,Traffic
9353512235,32312,2023-11-29 11:32:00,2023-11-29 11:29:00,-3,0.75,On Time,
6539196955,44716,2024-05-27 08:32:00,2024-05-27 08:49:00,17,2.92,Significantly Delayed,Traffic
7886908865,34483,2023-04-07 03:05:00,2023-04-07 03:08:00,3,2.69,On Time,Traffic
7548844176,82860,2023-05-12 17:40:00,2023-05-12 17:40:00,0,2.49,On Time,
3375735380,70000,2024-06-15 05:05:00,2024-06-15 05:01:00,-4,1.31,On Time,
32604190,60196,2023-12-08 09:19:00,2023-12-08 09:16:00,-3,4.49,On Time,
5731985133,43899,2024-06-21 09:46:00,2024-06-21 09:53:00,7,2.56,Slightly Delayed,Traffic
7586577278,97897,2023-11-24 07:52:00,2023-11-24 07:47:00,-5,0.77,On Time,
7765930124,55007,2024-10-14 07:54:00,2024-10-14 07:59:00,5,2.62,On Time,Traffic
299059193,88355,2024-05-04 09:20:00,2024-05-04 09:23:00,3,4.76,On Time,Traffic
135053432,29782,2023-04-24 13:50:00,2023-04-24 13:52:00,2,3.66,On Time,Traffic
9618593702,57144,2024-03-31 09:36:00,2024-03-31 09:49:00,13,1.03,Slightly Delayed,Traffic
2802699236,18183,2024-05-08 21:20:00,2024-05-08 21:46:00,26,2.88,Significantly Delayed,Traffic
2044567188,87638,2023-05-19 10:46:00,2023-05-19 10:51:00,5,4.05,On Time,Traffic
913489768,92300,2023-06-27 01:04:00,2023-06-27 01:06:00,2,2.19,On Time,Traffic
6856986497,55218,2024-02-19 16:03:00,2024-02-19 16:01:00,-2,1.69,On Time,
7292898570,88703,2024-09-05 22:44:00,2024-09-05 23:03:00,19,4.4,Significantly Delayed,Traffic
6223087303,8124,2024-08-05 15:40:00,2024-08-05 15:42:00,2,0.89,On Time,Traffic
403352765,83523,2024-09-30 08:49:00,2024-09-30 08:58:00,9,3.67,Slightly Delayed,Traffic
7004560997,73176,2024-09-20 02:21:00,2024-09-20 02:27:00,6,4.78,Slightly Delayed,Traffic
8159868515,62375,2024-04-12 11:53:00,2024-04-12 11:55:00,2,4.18,On Time,Traffic
8854320668,74961,2023-11-17 08:37:00,2023-11-17 08:41:00,4,1.71,On Time,Traffic
2285302205,96870,2024-08-25 10:14:00,2024-08-25 10:10:00,-4,2.82,On Time,
5160584867,71087,2024-06-02 18:44:00,2024-06-02 18:40:00,-4,4.58,On Time,
4314105605,20540,2024-07-12 18:44:00,2024-07-12 18:39:00,-5,4.29,On Time,
9895756835,70732,2024-10-09 15:15:00,2024-10-09 15:31:00,16,2.18,Significantly Delayed,Traffic
1975300826,84506,2024-09-25 18:17:00,2024-09-25 18:16:00,-1,4.77,On Time,
2214666083,85027,2024-08-13 17:32:00,2024-08-13 17:31:00,-1,3.24,On Time,
4735339432,49478,2024-03-04 03:23:00,2024-03-04 03:19:00,-4,3.33,On Time,
9863540120,29135,2023-07-14 00:53:00,2023-07-14 01:01:00,8,2.41,Slightly Delayed,Traffic
8789376461,70720,2023-09-17 01:18:00,2023-09-17 01:48:00,30,4.37,Significantly Delayed,Traffic
4784591220,6251,2024-10-29 03:44:00,2024-10-29 03:43:00,-1,0.52,On Time,
6759658833,4233,2023-09-29 07:25:00,2023-09-29 07:24:00,-1,1.76,On Time,
1241631129,95532,2024-04-26 21:33:00,2024-04-26 21:38:00,5,0.77,On Time,Traffic
8803314647,98246,2024-08-17 04:58:00,2024-08-17 05:03:00,5,1.44,On Time,Traffic
1016410657,98504,2023-11-01 23:15:00,2023-11-01 23:10:00,-5,3.13,On Time,
8284240513,59760,2023-04-05 11:38:00,2023-04-05 11:42:00,4,0.57,On Time,Traffic
343239069,23690,2024-02-12 17:46:00,2024-02-12 17:45:00,-1,1.1,On Time,
3941137932,73638,2024-02-28 14:27:00,2024-02-28 14:46:00,19,3.67,Significantly Delayed,Traffic
8955573840,42461,2023-07-28 08:34:00,2023-07-28 08:48:00,14,4.61,Slightly Delayed,Traffic
6832435511,33260,2023-04-18 15:49:00,2023-04-18 15:44:00,-5,4.42,On Time,
3014319697,11218,2023-08-27 05:13:00,2023-08-27 05:11:00,-2,1.13,On Time,
7367717333,54707,2023-07-30 10:35:00,2023-07-30 10:33:00,-2,0.62,On Time,
9389677233,34925,2024-08-10 12:45:00,2024-08-10 12:56:00,11,4.47,Slightly Delayed,Traffic
2929883167,97076,2023-12-05 17:01:00,2023-12-05 17:12:00,11,2.6,Slightly Delayed,Traffic
9045592834,47395,2024-10-30 17:02:00,2024-10-30 17:07:00,5,4.52,On Time,Traffic
7128308885,48388,2023-12-14 10:56:00,2023-12-14 11:05:00,9,3.56,Slightly Delayed,Traffic
2060028411,87806,2023-11-15 19:06:00,2023-11-15 19:02:00,-4,1.55,On Time,
3856301920,57805,2024-07-05 04:19:00,2024-07-05 04:37:00,18,1.88,Significantly Delayed,Traffic
7248479077,81690,2023-09-23 13:46:00,2023-09-23 13:49:00,3,2.23,On Time,Traffic
2738466605,80973,2024-08-23 05:12:00,2024-08-23 05:15:00,3,0.57,On Time,Traffic
9801353230,97442,2023-05-18 12:16:00,2023-05-18 12:29:00,13,0.75,Slightly Delayed,Traffic
2103613260,21195,2024-07-01 20:00:00,2024-07-01 19:55:00,-5,3.53,On Time,
7624166218,20790,2024-01-04 00:35:00,2024-01-04 00:30:00,-5,4.56,On Time,
4692680597,35371,2023-06-20 23:09:00,2023-06-20 23:09:00,0,3.77,On Time,
2028074931,63636,2024-06-23 18:09:00,2024-06-23 18:10:00,1,4.81,On Time,Traffic
6247819401,7912,2023-03-30 06:11:00,2023-03-30 06:12:00,1,4.48,On Time,Traffic
6299879620,8965,2023-11-10 17:54:00,2023-11-10 18:04:00,10,4.94,Slightly Delayed,Traffic
3398014747,32690,2023-06-15 07:05:00,2023-06-15 07:08:00,3,3.48,On Time,Traffic
4526087670,23919,2023-11-03 06:34:00,2023-11-03 06:33:00,-1,4.14,On Time,
4473653758,63804,2024-08-26 16:34:00,2024-08-26 16:38:00,4,4.12,On Time,Traffic
1286821727,97332,2024-08-04 02:55:00,2024-08-04 02:59:00,4,4.57,On Time,Traffic
5566617391,63829,2024-08-21 19:58:00,2024-08-21 20:11:00,13,4.73,Slightly Delayed,Traffic
6630935939,87804,2024-10-31 10:48:00,2024-10-31 10:45:00,-3,3.34,On Time,
8676443273,91222,2024-05-24 11:05:00,2024-05-24 11:24:00,19,3.6,Significantly Delayed,Traffic
439562091,81799,2024-04-26 18:26:00,2024-04-26 18:28:00,2,1.95,On Time,Traffic
7361440096,94957,2024-02-12 12:39:00,2024-02-12 13:00:00,21,1.09,Significantly Delayed,Traffic
2480611325,78792,2024-02-25 16:42:00,2024-02-25 16:50:00,8,0.8,Slightly Delayed,Traffic
5091640382,10930,2024-01-31 07:17:00,2024-01-31 07:17:00,0,2.28,On Time,
1443292147,37003,2024-04-16 03:32:00,2024-04-16 03:28:00,-4,2.26,On Time,
3342653518,49750,2023-07-22 07:45:00,2023-07-22 07:40:00,-5,0.79,On Time,
3836073957,70427,2023-07-16 18:37:00,2023-07-16 18:44:00,7,3.2,Slightly Delayed,Traffic
4192669219,44206,2024-04-22 03:16:00,2024-04-22 03:12:00,-4,4.28,On Time,
6922121165,75795,2024-01-04 08:11:00,2024-01-04 08:29:00,18,0.68,Significantly Delayed,Traffic
4850653474,50658,2024-03-05 03:51:00,2024-03-05 03:56:00,5,3.96,On Time,Traffic
1229660813,35201,2023-11-02 19:45:00,2023-11-02 20:12:00,27,1.31,Significantly Delayed,Traffic
5194396051,9121,2024-10-26 18:30:00,2024-10-26 18:28:00,-2,1.52,On Time,
8971899775,17588,2024-03-04 12:22:00,2024-03-04 12:17:00,-5,2.15,On Time,
5619049608,86750,2024-05-06 13:30:00,2024-05-06 13:50:00,20,4.69,Significantly Delayed,Traffic
9943996342,55860,2023-09-12 23:07:00,2023-09-12 23:08:00,1,1.53,On Time,Traffic
4548721519,26714,2024-08-20 23:42:00,2024-08-20 23:46:00,4,4.85,On Time,Traffic
6211537502,99208,2023-09-06 23:24:00,2023-09-06 23:49:00,25,1.39,Significantly Delayed,Traffic
347093563,27801,2024-09-23 13:35:00,2024-09-23 13:53:00,18,3.88,Significantly Delayed,Traffic
1855924568,17039,2024-08-20 23:06:00,2024-08-20 23:04:00,-2,3.34,On Time,
5914484553,74330,2023-11-17 16:59:00,2023-11-17 16:57:00,-2,0.75,On Time,
8068903161,60117,2024-02-14 22:35:00,2024-02-14 22:37:00,2,2.88,On Time,Traffic
2147159735,11051,2023-05-13 04:08:00,2023-05-13 04:13:00,5,4.83,On Time,Traffic
9006983686,48159,2023-10-10 00:55:00,2023-10-10 01:10:00,15,2.49,Slightly Delayed,Traffic
7606134274,31574,2024-05-28 12:46:00,2024-05-28 12:59:00,13,0.52,Slightly Delayed,Traffic
4034750827,68331,2023-06-24 04:14:00,2023-06-24 04:16:00,2,4.34,On Time,Traffic
851062565,32026,2024-03-15 11:41:00,2024-03-15 11:47:00,6,0.95,Slightly Delayed,Traffic
4283323746,78455,2023-11-01 03:21:00,2023-11-01 03:33:00,12,1.35,Slightly Delayed,Traffic
7842390585,98082,2023-10-11 12:51:00,2023-10-11 12:47:00,-4,3.12,On Time,
2449548943,23429,2023-09-23 11:39:00,2023-09-23 11:53:00,14,3.28,Slightly Delayed,Traffic
7067924535,39985,2023-11-28 03:09:00,2023-11-28 03:27:00,18,3.87,Significantly Delayed,Traffic
1602291242,79235,2023-03-29 09:57:00,2023-03-29 09:58:00,1,0.67,On Time,Traffic
7067630786,25395,2023-09-28 08:16:00,2023-09-28 08:12:00,-4,0.97,On Time,
9726762425,32062,2023-08-13 21:55:00,2023-08-13 21:51:00,-4,1.89,On Time,
1129887168,35560,2024-02-16 03:34:00,2024-02-16 03:35:00,1,3.92,On Time,Traffic
3371892236,31710,2024-05-06 17:38:00,2024-05-06 17:37:00,-1,2.18,On Time,
6532953824,1025,2024-11-02 12:02:00,2024-11-02 12:24:00,22,3.77,Significantly Delayed,Traffic
252964377,41128,2024-05-31 08:33:00,2024-05-31 08:28:00,-5,4.34,On Time,
6270495384,10368,2023-09-11 22:57:00,2023-09-11 22:53:00,-4,4.21,On Time,
2450770184,71871,2023-08-11 09:18:00,2023-08-11 09:28:00,10,3.91,Slightly Delayed,Traffic
7543192113,82419,2023-12-28 05:55:00,2023-12-28 06:02:00,7,3.49,Slightly Delayed,Traffic
9890817032,69033,2023-04-24 06:38:00,2023-04-24 06:43:00,5,4.13,On Time,Traffic
183165359,57165,2023-05-24 07:03:00,2023-05-24 07:32:00,29,2.97,Significantly Delayed,Traffic
2136907826,16756,2023-12-21 14:34:00,2023-12-21 14:37:00,3,4.0,On Time,Traffic
2801605687,14972,2024-03-04 21:31:00,2024-03-04 21:27:00,-4,4.41,On Time,
8869292457,15395,2024-09-25 04:36:00,2024-09-25 04:39:00,3,1.29,On Time,Traffic
5414471648,60303,2023-05-20 03:37:00,2023-05-20 03:35:00,-2,1.07,On Time,
7827370415,59261,2023-06-23 12:42:00,2023-06-23 12:48:00,6,4.63,Slightly Delayed,Traffic
7216662926,71646,2024-07-11 22:14:00,2024-07-11 22:18:00,4,2.65,On Time,Traffic
349410429,20170,2024-01-29 02:15:00,2024-01-29 02:13:00,-2,3.42,On Time,
8512030806,64640,2024-10-26 11:36:00,2024-10-26 11:44:00,8,2.62,Slightly Delayed,Traffic
8003807551,76918,2024-08-25 12:00:00,2024-08-25 12:01:00,1,1.61,On Time,Traffic
274320517,53245,2024-08-23 04:28:00,2024-08-23 04:23:00,-5,2.96,On Time,
2150447285,23570,2024-06-13 10:43:00,2024-06-13 10:39:00,-4,1.51,On Time,
5089385450,51224,2023-06-16 14:54:00,2023-06-16 15:02:00,8,3.65,Slightly Delayed,Traffic
8622799862,87205,2024-02-10 03:16:00,2024-02-10 03:13:00,-3,1.37,On Time,
2773034272,69257,2024-06-27 04:45:00,2024-06-27 04:49:00,4,4.06,On Time,Traffic
4028266143,2633,2023-03-16 08:48:00,2023-03-16 08:50:00,2,1.37,On Time,Traffic
9691888826,45204,2023-10-31 16:39:00,2023-10-31 16:42:00,3,3.32,On Time,Traffic
8891340263,69702,2024-09-02 00:19:00,2024-09-02 00:14:00,-5,1.37,On Time,
1149293318,36971,2023-11-25 20:20:00,2023-11-25 20:24:00,4,2.23,On Time,Traffic
1288695184,20473,2023-10-03 01:47:00,2023-10-03 01:46:00,-1,2.66,On Time,
5229336544,91261,2023-09-22 21:10:00,2023-09-22 21:16:00,6,1.08,Slightly Delayed,Traffic
196885435,22558,2023-06-25 02:40:00,2023-06-25 02:42:00,2,2.91,On Time,Traffic
6961457996,79623,2024-10-26 21:44:00,2024-10-26 21:41:00,-3,1.53,On Time,
5059907679,10255,2024-04-18 11:57:00,2024-04-18 12:07:00,10,1.39,Slightly Delayed,Traffic
9046226901,45262,2024-02-28 07:30:00,2024-02-28 07:25:00,-5,0.88,On Time,
515408216,85348,2023-12-25 09:50:00,2023-12-25 09:59:00,9,0.91,Slightly Delayed,Traffic
9048597167,24877,2024-06-17 02:32:00,2024-06-17 03:00:00,28,4.08,Significantly Delayed,Traffic
4308216668,36727,2024-07-11 06:10:00,2024-07-11 06:28:00,18,4.65,Significantly Delayed,Traffic
8671875127,15112,2023-06-05 01:52:00,2023-06-05 01:57:00,5,4.82,On Time,Traffic
9622968817,45135,2023-06-12 23:15:00,2023-06-12 23:10:00,-5,3.48,On Time,
7832599414,51384,2023-08-07 07:29:00,2023-08-07 07:27:00,-2,2.92,On Time,
5533307028,56686,2023-05-27 10:51:00,2023-05-27 10:52:00,1,3.92,On Time,Traffic
752185231,5165,2024-03-02 04:19:00,2024-03-02 04:19:00,0,0.92,On Time,
5859787209,76845,2024-09-30 06:18:00,2024-09-30 06:28:00,10,1.92,Slightly Delayed,Traffic
1736713150,19501,2024-01-07 10:18:00,2024-01-07 10:24:00,6,1.45,Slightly Delayed,Traffic
3620570172,35025,2024-04-16 18:36:00,2024-04-16 19:03:00,27,3.85,Significantly Delayed,Traffic
5758119413,72740,2024-10-10 09:37:00,2024-10-10 09:44:00,7,1.36,Slightly Delayed,Traffic
2204489775,79497,2024-05-03 01:21:00,2024-05-03 01:26:00,5,4.87,On Time,Traffic
5881059783,75665,2023-08-01 10:15:00,2023-08-01 10:10:00,-5,0.74,On Time,
9475167773,44817,2023-07-24 17:43:00,2023-07-24 17:53:00,10,4.92,Slightly Delayed,Traffic
4635228647,88768,2023-08-27 19:44:00,2023-08-27 19:48:00,4,1.4,On Time,Traffic
8394536341,97145,2024-08-17 08:01:00,2024-08-17 08:11:00,10,1.2,Slightly Delayed,Traffic
4726427550,66248,2024-02-04 23:08:00,2024-02-04 23:22:00,14,3.09,Slightly Delayed,Traffic
5387935727,94937,2023-10-02 04:24:00,2023-10-02 04:20:00,-4,4.69,On Time,
1886705751,97590,2023-04-19 19:02:00,2023-04-19 18:57:00,-5,3.13,On Time,
4224014067,53348,2023-05-15 12:21:00,2023-05-15 12:22:00,1,3.33,On Time,Traffic
8726515908,68903,2024-10-01 16:15:00,2024-10-01 16:14:00,-1,1.45,On Time,
7388091459,64324,2024-10-16 15:49:00,2024-10-16 16:02:00,13,4.32,Slightly Delayed,Traffic
9320256091,42510,2024-01-11 17:25:00,2024-01-11 17:26:00,1,0.88,On Time,Traffic
3872093894,94703,2023-11-01 11:55:00,2023-11-01 12:22:00,27,0.79,Significantly Delayed,Traffic
992848455,77210,2024-09-18 13:00:00,2024-09-18 12:59:00,-1,1.53,On Time,
4458723519,66237,2024-09-01 17:41:00,2024-09-01 17:39:00,-2,2.32,On Time,
7755662096,39318,2024-01-30 12:58:00,2024-01-30 13:06:00,8,0.94,Slightly Delayed,Traffic
5779793224,66680,2024-05-13 02:11:00,2024-05-13 02:11:00,0,2.0,On Time,
8253576531,31219,2023-08-22 19:26:00,2023-08-22 19:34:00,8,2.25,Slightly Delayed,Traffic
4993169316,25105,2024-07-10 17:12:00,2024-07-10 17:21:00,9,2.68,Slightly Delayed,Traffic
828017545,1921,2024-03-12 02:44:00,2024-03-12 02:57:00,13,4.07,Slightly Delayed,Traffic
2012368621,70216,2024-07-21 04:44:00,2024-07-21 04:43:00,-1,4.14,On Time,
6603205997,30506,2024-05-17 07:30:00,2024-05-17 07:30:00,0,1.14,On Time,
833581472,7924,2023-08-19 15:48:00,2023-08-19 16:00:00,12,1.2,Slightly Delayed,Traffic
8755782101,43429,2023-12-30 16:55:00,2023-12-30 16:55:00,0,2.55,On Time,
1049830215,525,2024-08-06 01:57:00,2024-08-06 02:07:00,10,4.98,Slightly Delayed,Traffic
2399383238,38443,2023-11-09 18:27:00,2023-11-09 18:26:00,-1,3.96,On Time,
143399998,24612,2024-10-17 14:13:00,2024-10-17 14:24:00,11,3.42,Slightly Delayed,Traffic
2444273306,65109,2024-06-27 18:38:00,2024-06-27 18:36:00,-2,4.99,On Time,
1309618968,29830,2023-04-04 19:57:00,2023-04-04 19:55:00,-2,4.64,On Time,
3972788794,12838,2024-03-26 00:23:00,2024-03-26 00:26:00,3,2.95,On Time,Traffic
2356073413,43363,2024-03-16 23:43:00,2024-03-16 23:54:00,11,1.33,Slightly Delayed,Traffic
3775683944,43490,2024-07-31 21:08:00,2024-07-31 21:13:00,5,3.9,On Time,Traffic
8994776653,42895,2023-12-22 06:15:00,2023-12-22 06:27:00,12,0.69,Slightly Delayed,Traffic
8124075720,77902,2024-10-11 15:46:00,2024-10-11 15:46:00,0,2.76,On Time,
5534171862,47319,2023-11-19 00:50:00,2023-11-19 01:02:00,12,2.68,Slightly Delayed,Traffic
4825558658,69839,2024-08-11 23:14:00,2024-08-11 23:13:00,-1,1.64,On Time,
1541676341,65569,2023-08-26 23:47:00,2023-08-26 23:54:00,7,4.7,Slightly Delayed,Traffic
5360755658,13204,2023-06-22 01:15:00,2023-06-22 01:13:00,-2,0.98,On Time,
844328418,21982,2023-04-11 21:53:00,2023-04-11 22:20:00,27,4.68,Significantly Delayed,Traffic
1843468816,8630,2023-07-03 03:20:00,2023-07-03 03:21:00,1,1.23,On Time,Traffic
3771484570,12214,2023-08-15 21:03:00,2023-08-15 21:01:00,-2,2.61,On Time,
2458783424,20118,2023-06-02 16:56:00,2023-06-02 16:54:00,-2,3.63,On Time,
2272849018,46289,2024-11-04 00:34:00,2024-11-04 00:38:00,4,3.71,On Time,Traffic
8549503132,86962,2023-03-29 11:03:00,2023-03-29 11:00:00,-3,4.63,On Time,
4032847942,32388,2024-09-28 04:21:00,2024-09-28 04:24:00,3,2.67,On Time,Traffic
8224665612,37229,2023-07-16 12:53:00,2023-07-16 12:50:00,-3,2.66,On Time,
8007222259,14904,2024-02-05 01:32:00,2024-02-05 01:29:00,-3,2.77,On Time,
3522030676,61126,2023-06-01 15:43:00,2023-06-01 15:52:00,9,2.38,Slightly Delayed,Traffic
3224743071,43,2023-10-04 20:10:00,2023-10-04 20:15:00,5,4.4,On Time,Traffic
7474790671,97794,2023-10-13 19:11:00,2023-10-13 19:18:00,7,2.19,Slightly Delayed,Traffic
7884745950,90525,2024-04-09 22:10:00,2024-04-09 22:13:00,3,0.6,On Time,Traffic
8269502930,11674,2024-06-01 02:23:00,2024-06-01 02:24:00,1,4.93,On Time,Traffic
985347383,85773,2024-05-22 19:23:00,2024-05-22 19:24:00,1,1.44,On Time,Traffic
5932091553,14918,2024-10-22 11:26:00,2024-10-22 11:36:00,10,4.06,Slightly Delayed,Traffic
69932727,15976,2024-08-28 16:25:00,2024-08-28 16:20:00,-5,1.82,On Time,
2715027145,81723,2024-05-25 04:07:00,2024-05-25 04:13:00,6,4.0,Slightly Delayed,Traffic
5234261944,42968,2023-06-30 20:35:00,2023-06-30 20:38:00,3,2.11,On Time,Traffic
2818967815,39675,2024-04-08 21:35:00,2024-04-08 22:05:00,30,4.0,Significantly Delayed,Traffic
1598213217,41761,2023-08-09 12:53:00,2023-08-09 12:49:00,-4,4.73,On Time,
9087747856,35148,2024-05-28 20:01:00,2024-05-28 20:08:00,7,0.69,Slightly Delayed,Traffic
9606925547,22049,2024-03-10 21:02:00,2024-03-10 21:02:00,0,4.3,On Time,
9866554851,82357,2023-07-03 09:29:00,2023-07-03 09:26:00,-3,2.61,On Time,
3719294769,918,2024-08-27 17:09:00,2024-08-27 17:14:00,5,3.03,On Time,Traffic
3576529840,40696,2024-07-15 11:31:00,2024-07-15 11:37:00,6,3.58,Slightly Delayed,Traffic
5478986113,64855,2023-04-16 00:40:00,2023-04-16 00:49:00,9,3.47,Slightly Delayed,Traffic
6724582316,87179,2023-10-29 00:16:00,2023-10-29 00:11:00,-5,1.47,On Time,
4391559649,86088,2023-06-25 00:15:00,2023-06-25 00:11:00,-4,0.53,On Time,
9530258400,36249,2023-10-24 23:20:00,2023-10-24 23:21:00,1,4.16,On Time,Traffic
609162117,81927,2023-09-23 16:14:00,2023-09-23 16:33:00,19,1.8,Significantly Delayed,Traffic
755143077,18005,2023-07-31 08:43:00,2023-07-31 08:43:00,0,1.12,On Time,
5239439928,25997,2023-08-25 08:46:00,2023-08-25 08:56:00,10,2.22,Slightly Delayed,Traffic
1328248068,27695,2024-05-14 01:16:00,2024-05-14 01:29:00,13,0.85,Slightly Delayed,Traffic
1440606577,10954,2024-04-30 13:01:00,2024-04-30 13:06:00,5,1.04,On Time,Traffic
8884389971,82326,2024-08-18 17:40:00,2024-08-18 17:38:00,-2,4.32,On Time,
7307977336,93785,2023-09-02 09:01:00,2023-09-02 08:57:00,-4,1.74,On Time,
5953535252,18950,2024-06-08 19:11:00,2024-06-08 19:07:00,-4,1.2,On Time,
6133025410,11126,2023-09-09 09:19:00,2023-09-09 09:22:00,3,3.41,On Time,Traffic
798088726,53764,2023-09-07 08:10:00,2023-09-07 08:16:00,6,1.51,Slightly Delayed,Traffic
3372412988,56993,2024-01-22 20:12:00,2024-01-22 20:10:00,-2,1.33,On Time,
4910060567,19589,2023-04-02 11:02:00,2023-04-02 10:58:00,-4,3.42,On Time,
